,Course ID,Course Title,Course Credits,Description,ARTSCI,ARCH,ART,EN,BU,Section,Day,Time,Building,Instructor,Final Exam,Seats,Enroll,WaitList
697,L66 ChSt 453B,Sociology of Education,3.0 Units,"There are few institutions that nearly all Americans pass through, and schools are one of them; around fifty million students are enrolled in preK-12 schooling in the United States. As such, schools are an institution deserving of rigorous scrutiny and careful interrogation. But in studying K- 12 schools, we are in fact attending to a multitude of things - competing visions of and purposes for schools, and disparate experiences of accessing and navigating education that are widely divergent along axes of inequality. In this course, which will be conducted as a discussion-based seminar, we will engage with texts examining the enterprise of education from varied vantage points, but always through a sociological lens. We'll discuss the varied purposes theorists and practitioners envision for schools, and the extent to which schools live up to those ideals. We'll talk at length about how schools are a microcosm of many of the inequalities we see in the broader society, looking at issues of race, class, gender, and place. By taking a sociological lens to studying education, we'll learn a language and facility for rooting discussion of issues in education in theoretical grounding and empirical evidence. In so doing, students will develop the capacity to more critically assess scholarly research and public discourses on education, as well as their own experiences. Prerequisite: Completion of any 1000, 2000, or 3000-level Education course, graduate standing, or permission of instructor. Enrollment note: All students are enrolled onto the waitlist. Priority is given to Department of Education majors, minors, and graduate students. Undergraduate students must enroll in Educ. 453B and graduate students must enroll in Educ. 5530",SC SD SSC ,SSC ,SSC ,S ,BA ETH ,01,--W----,2:30P-5:20P,TBA,Nadirah Farah Foley,Paper,0,0,0
698,L66 ChSt 461B,Construction and Experience of Black Adolescence,3.0 Units,"This course investigates Black adolescence as a complex social, psychological, cultural and political phenomenon that has implications for research and policy impacting Black youths' life outcomes. Utilizing a Human Development approach, students will first examine adolescence as a biopsychosocial developmental period through reading texts drawn from psychology, sociology and anthropology. Students will then investigate how context shapes developmental trajectories, with a strengths-based focus on the varied nature of risk, coping and meaning making for Black adolescents. Here, students will have an opportunity to discern and discuss how social science research and public policy have and have not engaged the needs and interests of Black youths and families over time and explore approaches that center healthy development as a primary outcome. The course will provide an opportunity to interrogate constructs of adolescence from a global perspective, utilizing film, social media and image building to explore the variability and commonalities of the lived experiences of Black adolescents across the African diaspora.",SSC ,SSC ,SSC ,S ,BA ,01,--W----,3:00P-5:50P,Seigle / L004  ,Nichols Lodato,Paper/Project/TakeHome,15,0,0
699,L12 Educ 102B,First-Year Seminar: Improving Student Success Through Psychological Interventions,3.0 Units,"One of the most exciting transformations in the social sciences in recent years is the finding that brief psychological exercises can improve important student outcomes for months and years, such as raising school achievement and reducing inequality. These interventions help individuals flourish and help our society live up to its ideals. They address critical psychological questions that people have, like the following: Do people like me belong in this school? Can I learn math? When will I ever use what I am learning in class? In this seminar, we will learn about psychological interventions in education; how they work; how they can cause lasting benefits; their intellectual lineage; how they can be used, adapted, and scaled to address contemporary problems; and challenges and mistakes that can arise in doing so. In addition to learning from classic and contemporary research, students will design their very own intervention and workshop others' efforts. When students have completed this seminar, they will more fully understand the psychological aspect of educational problems and how this can be addressed through rigorous research.",SSC ,SSC ,SSC ,S ,BA ,01,M-W----,1:00P-2:20P,TBA,Christopher Rozek,Take Home,19,0,0
700,L12 Educ 102C,First-Year Seminar: Black Lives Matter and Educational Justice for Black Youth,3.0 Units,"In the wake of the global uprising against racial injustice, this introductory course examines how schools in the United States can create opportunities for Black youth to thrive. We will examine the schooling experiences of Black children and youth amid pervasive anti-blackness, analyze the relevance of educational models for racial justice, and imagine radical ways that P-16 schools might dismantle white supremacy.",SSC ,SSC ,SSC ,S ,BA ,01,M-W----,8:30A-9:50A,TBA,[TBA],Paper,19,0,0
701,L12 Educ 203G,Introduction to Education: Uncovering and Understanding Teachers and Teaching,3.0 Units,"What makes someone a teacher; both in their profession and personal identity? In this course, many of the issues that challenge, shape and define the practice and identity of classroom teachers are explored. Goals of the course include demystifying teaching and exploring it as an intellectual act; one that requires the bridging of research and theory to practice, careful planning and attention to detail, comprehensive knowledge of diverse students, responsiveness to/creation of the learning environment, and authentic representation of one's teacher identity. Students will embrace the art of pedagogical exploration and curation to design a personalized teaching brand; one that authentically represents their teaching style, abilities, and identity, yet is flexible enough to evolve over time. Throughout the course, students will build new understandings and capabilities based on critical and engaging discourse, design-based practice, reflection, and engaging classroom activities.",SSC ,SSC ,SSC ,S ,,01,M-W----,10:00A-11:20A,TBA,Kerri Fair,Paper,19,0,0
702,L12 Educ 234,"Introduction to Speech, Language, and Hearing Sciences",3.0 Units,"Introduction to the fields of speech-language pathology, audiology, education of hearing-impaired children, and speech and hearing sciences. Normal speech and hearing processes are discussed, as well as communication disorders. Selected research topics in speech and hearing sciences are presented.",,,,S ,BA SCI ,01,-T-R---,8:30A-9:50A,TBA,Kate McClannahan,No final,24,0,0
703,L12 Educ 299,Internship in Education,Var. Units (max = 3.0),"Students may receive up to 3 units of credit for an approved, faculty-sponsored internship that relates to the study and application of educational research. Credit determined by the number of hours worked per the College of Arts and Sciences recommendations. Specific requirements, which include but are not limited to completion of hours, an essay about the student's experience, and/or informational meetings with other faculty about the student's internship experience, are set by the faculty supervisor in consultation with the supervisor in the organization where the internship work is completed. Students should complete a learning agreement provided by the department. Open to undergraduate majors and minors in the Department of Education only; register for the section assigned to the faculty supervisor. Prerequisites: completion of the ""Learning Agreement"" provided by the department and approval of faculty supervisor.",,,,,,01,TBA,,(None) /       ,[TBA],No final,0,0,0
704,L12 Educ 301C,The American School,3.0 Units,"An analysis of the development of American schooling within the context of American social history. Focus on three general themes: the differing conceptions of schooling held by leading American educational thinkers; the changing relationships among schools and such other educational institutions as the church and the family; and the policy issues and arguments that have shaped the development of schooling in America. Undergraduate students must enroll in Educ. 301C, while graduate students must enroll in Educ. 5001.",HUM SD ,HUM ,HUM ,H ,BA ETH HUM ,01,-T-R---,8:30A-9:50A,TBA,Lyndsie Schultz,Paper,12,0,0
705,L12 Educ 301C,The American School,3.0 Units,"An analysis of the development of American schooling within the context of American social history. Focus on three general themes: the differing conceptions of schooling held by leading American educational thinkers; the changing relationships among schools and such other educational institutions as the church and the family; and the policy issues and arguments that have shaped the development of schooling in America. Undergraduate students must enroll in Educ. 301C, while graduate students must enroll in Educ. 5001.",HUM SD ,HUM ,HUM ,H ,BA ETH HUM ,02,M------,2:30P-5:20P,TBA,Kelly Harris,Project,12,0,0
706,L12 Educ 301C,The American School,3.0 Units,"An analysis of the development of American schooling within the context of American social history. Focus on three general themes: the differing conceptions of schooling held by leading American educational thinkers; the changing relationships among schools and such other educational institutions as the church and the family; and the policy issues and arguments that have shaped the development of schooling in America. Undergraduate students must enroll in Educ. 301C, while graduate students must enroll in Educ. 5001.",HUM SD ,HUM ,HUM ,H ,BA ETH HUM ,03,-T-R---,1:00P-2:20P,TBA,[TBA],Paper,12,0,0
707,L12 Educ 301C,The American School,3.0 Units,"An analysis of the development of American schooling within the context of American social history. Focus on three general themes: the differing conceptions of schooling held by leading American educational thinkers; the changing relationships among schools and such other educational institutions as the church and the family; and the policy issues and arguments that have shaped the development of schooling in America. Undergraduate students must enroll in Educ. 301C, while graduate students must enroll in Educ. 5001.",HUM SD ,HUM ,HUM ,H ,BA ETH HUM ,04,-T-R---,4:00P-5:20P,TBA,April Warren-Grice,No final,12,0,0
708,L12 Educ 313B,"Education, Childhood, Adolescence, and Society",3.0 Units,"This course examines the social and developmental experiences of children and adolescents at the national and international level. Readings will focus on the development of children and adolescents from historical, sociological, psychological, and political perspectives. Students will examine how both internal and external forces impact the developmental stages of children and adolescents. Students will investigate the issues that impact children and adults such as poverty, war, media, schooling, and changes in family structure. Students will explore some of the issues surrounding the education of children such as the effects of high quality preschool on the lives of children from low income families and the connection between poverty and educational achievement. Students will focus on the efficacy of the ""safety nets"" that are intended to address issues such as nutrition, health, violence, and abuse. Throughout the course, students will review and critique national and international public policy that is designed to address the needs of children and their families throughout the educational process. Undergraduates must enroll in Educ. 313B, while graduate students must enroll in 513B.",SSC ,SSC ,SSC ,S ,BA ,01,M-W----,1:00P-2:20P,TBA,[TBA],Paper/Project/TakeHome,12,0,0
709,L12 Educ 313B,"Education, Childhood, Adolescence, and Society",3.0 Units,"This course examines the social and developmental experiences of children and adolescents at the national and international level. Readings will focus on the development of children and adolescents from historical, sociological, psychological, and political perspectives. Students will examine how both internal and external forces impact the developmental stages of children and adolescents. Students will investigate the issues that impact children and adults such as poverty, war, media, schooling, and changes in family structure. Students will explore some of the issues surrounding the education of children such as the effects of high quality preschool on the lives of children from low income families and the connection between poverty and educational achievement. Students will focus on the efficacy of the ""safety nets"" that are intended to address issues such as nutrition, health, violence, and abuse. Throughout the course, students will review and critique national and international public policy that is designed to address the needs of children and their families throughout the educational process. Undergraduates must enroll in Educ. 313B, while graduate students must enroll in 513B.",SSC ,SSC ,SSC ,S ,BA ,02,-T-R---,10:00A-11:20A,TBA,[TBA],Take Home,12,0,0
710,L12 Educ 314,"Sociolinguistics, Literacies, Schools, and Communities",3.0 Units,"Literacy learning and development within a thriving community requires attention to the linguistic, cultural, and economic diversity of students. Within an era of state standardization and accountability, it is imperative to use a systems approach in education that unites homes, schools, and communities. Differentiating instruction to meet the needs of all students, including English Language Learners (ELLs) and other traditionally marginalized groups of students, is essential. This course will introduce students to sociocultural theories of literacy across settings. It will prepare students to analyze how race, ethnicity, class, gender, and language influence the development of literacy skills. We will develop a multifaceted view of literacy that is embedded within culture and acknowledges the influences of social institutions and conditions. Incorporates strategies for individual student needs based on background and prior experiences to deliver differentiated instruction and teaches students to set learning goals. Undergraduates must enroll in Educ. 314, while graduate students must enroll in Educ. 5114.",HUM SC SD ,,HUM ,H ,BA ,01,-T-----,4:30P-7:20P,TBA,"Angela Kelly, Jennifer Riesenmy",Paper,12,0,0
711,L12 Educ 325,Psychology of Adolescence,3.0 Units,"This course concentrates on brain, cognitive, and social development during adolescence.This period of development is marked by transition and change. Special topics will include the vulnerability of the adolescent brain and the development of sexual orientation.PREREQ: Psych 100B.",SSC ,SSC ,SSC ,S ,BA ,01,M-W----,2:30P-3:50P,TBA,Hale,Paper/Project/TakeHome,110,0,0
712,L12 Educ 4000,Curriculum and Instruction for Secondary Teachers,2.0 Units,"This course provides an in-depth look at secondary curricula and instructional practices in order to equip teacher candidates across a spectrum of disciplines with the knowledge and skill needed to implement meaningful teaching and learning in their future classrooms. By drawing from educational research in curriculum studies and related fields, students will examine the foundations of their discipline's curriculum, consider avenues for the implementation of culturally responsive pedagogy, and gain strategies for engaging contemporary issues facing secondary teachers (e.g. controversy, burnout). A strong emphasis will be placed on connecting with colleagues in different disciplines and exploring the possibilities for interdisciplinary instruction. Enrollment note: must be taken concurrently with content-specific lab [L12 400A/6001, 400D/600D, 400E/600E, 400L/600L, 400M/6006, 400S/600S, or 40SS/60SS] unless approved by Director of Teacher Education. Undergraduate students must enroll in Educ. 4000, while graduate students must enroll in Educ. 6000",HUM ,,,H ,,01,--W----,4:00P-5:50P,TBA,Lisa Gilbert,Project,10,0,0
713,L12 Educ 400A,Curriculum and Instruction in Art K-12,2.0 Units,"This course provides hands-on practice for K-12 teacher candidates in art curriculum regarding discipline-specific techniques for instruction and assessment. Students will read discipline-specific research on evidence-based practice, learn how to align lessons with curriculum standards, and gain experience via lesson planning and facilitating learning activities for fellow students. Enrollment note: must be taken concurrently with L12 4000/6000 and L12 5007 unless approved by the Director of Teacher Education. Undergraduate students must enroll in Educ. 400A, while graduate students must enroll in Educ. 6001.",,,,,,01,---R---,2:30P-5:20P,(None) /       ,Jocelyn Meyer,Paper/Project/TakeHome,5,0,0
714,L12 Educ 400E,Curriculum and Instruction in Secondary English,2.0 Units,"This course provides hands-on practice for secondary teacher candidates in English curriculum regarding discipline-specific techniques for instruction and assessment. Students will read discipline-specific research on evidence-based practice, learn how to align lessons with curriculum standards, and gain experience via lesson planning and facilitating learning activities for fellow students. Enrollment note: must be taken concurrently with L12 4000/6000 and L12 4451/6451 unless approved by the Director of Teacher Education. Undergraduate students must enroll in Educ. 400E, while graduate students must enroll in Educ. 600E.",,,,,,01,TBA,,(None) /       ,[TBA],Paper/Project/TakeHome,5,0,0
715,L12 Educ 400L,Curriculum and Instruction in World Languages K-12,2.0 Units,"This course provides hands-on practice for K-12 teacher candidates in world language curriculum, including French, German, Japanese, Latin, Mandarin Chinese, Russian, and/or Spanish, regarding discipline-specific techniques for instruction and assessment. Students will read discipline-specific research on evidence-based practice, learn how to align lessons with curriculum standards, and gain experience via lesson planning and facilitating learning activities for fellow students. Note: must be taken concurrently with L12 4000. Undergraduate students must enroll in Educ. 400L, and graduate students must enroll in Educ. 600L.",,,,,,01,TBA,,(None) /       ,[TBA],Paper/Project/TakeHome,5,0,0
716,L12 Educ 400M,Curriculum and Instruction in Secondary Mathematics,2.0 Units,"This course provides hands-on practice for secondary teacher candidates in mathematics curriculum regarding discipline-specific techniques for instruction and assessment. Students will read discipline-specific research on evidence-based practice, learn how to align lessons with curriculum standards, and gain experience via lesson planning and facilitating learning activities for fellow students. Enrollment note: must be taken concurrently with L12 4000. Undergraduate students must enroll in Educ. 400M, while graduate students must enroll in Educ. 6006",,,,,,01,TBA,,(None) /       ,[TBA],Paper/Project/TakeHome,5,0,0
717,L12 Educ 4052,Educational Psychology: A Focus on Teaching and Learning in School Settings,3.0 Units,"How should research in educational psychology inform teaching in contemporary schools - and how might the lived experience of professional educators in turn inform research in educational psychology? This class uses the reciprocal relationship between educational theory and practice to examine key issues in teaching and learning in contemporary school settings. Throughout, students will gain greater familiarity with topics influencing the pedagogical decision-making of teachers, from everyday topics (e.g. differentiation, classroom management, developmental appropriateness, etc.) to topics gaining ground in contemporary education (e.g. culturally responsive pedagogy, trauma-informed pedagogy, poverty-informed pedagogy, etc.). By engaging with substantive texts representing diverse perspectives, students will become more comfortable navigating scholarly research on teaching and learning in school settings, including distinguishing between multiple forms of scholarship (e.g. qualitative and quantitative studies, action research, self-study, portraiture, etc.) and other forms of writing about education (e.g. memoirs, advice based on personal experience, op-eds by thought leaders, etc.). Students will also theorize about reasons for gaps between educational research and practice by drawing on their knowledge of the sociocultural, political, and historical contexts of schooling. Ultimately, students will become more able to articulate their reasoned perspectives as emerging professionals regarding best practices for meaningful teaching and learning in school settings. Prerequisite: Completion of any 1000, 2000, or 3000-level Education course, graduate standing, or permission of instructor. Enrollment Note: All students are enrolled onto the waitlist. Priority is given to Teacher Education majors, prospective Teacher Education majors, and majors/minors in Educational Studies. Students interested in Teacher Education must also complete Educ. 4053/6053 (1.0 credit), but concurrent enrollment is not required. For all other students, completion of Educ. 4053/6053 is not required. Undergraduate students must enroll in Educ. 4052, and graduate students must enroll in Educ. 6052",SSC ,SSC ,SSC ,S ,BA ,01,---R---,4:00P-6:50P,TBA,Lisa Gilbert,Project,0,0,0
718,L12 Educ 4053,Early Field Experience,1.0 Unit,"This course offers students an informed look at schooling in America and is designed for current teachers, prospective teachers (those considering a Teacher Education major), and for those simply interested in furthering their understanding of classroom interaction and the fundamental principles of teaching and learning. Students will be able to plan lessons and activities that address student's prior experiences, multiple intelligences, strengths, and needs to positively impact learning. This course provides direct and indirect experiences with contemporary K-12 educational practice in schools through 30 clock hours of field observation to be completed during the semester. Students will observe the daily life of teachers and their interactions with children and adolescents, with the dual goal of understanding the professional nature of the setting (i.e. pedagogical decision-making processes, expectations and requirements for teachers, institutional functioning, etc.) and being an active participant in a K12 classroom setting. Assignments will include, but are not limited to, observation notes, discussions with class members, and evaluation and design of instructional strategies and learning activities. Prerequisite: Completion of any 1000, 2000, or 3000-level Education course, graduate standing, or permission of instructor. Enrollment Note: All students are enrolled onto the waitlist. Priority is given to Teacher Education majors, prospective Teacher Education majors, and majors/minors in Educational Studies. Students must complete their 30 clock hours outside of class in school settings assigned by the WUSTL Department of Education Field Placement Specialist. Undergraduate students must enroll in Educ. 4053 and graduate students must enroll in Educ. 6053",SSC ,SSC ,SSC ,S ,,01,----F--,10:00A-11:00A,Seigle / 148   ,Jessica Bockskopf,No final,0,0,0
719,L12 Educ 408,Education and Psychology of Exceptional Children,3.0 Units,"Learning, psychological, cognitive and social characteristics of exceptional children and youth from gifted to those with disabilities. Study child and adolescent developmental stages and the application to educational settings through data-based decision making using assessment and student data in a critical thinking, problem solving team approach. Current practices of educational strategies, interventions, and modifications to differentiate instruction for individual learning needs are emphasized. Plan lessons and activities that address student's prior experiences, multiple intelligences, strengths, and needs to positively impact learning. Learn specific strategies for classroom management, consultation and collaboration with families, colleagues, and administrators to meet individual needs within a culturally and demographically diverse classroom. Influences of legislation, criteria used to identify children, and awareness of supportive services are explored. Prerequisite: Completion of any 1000, 2000, or 3000-level Education course, graduate standing, or permission of instructor. Enrollment note: All students are enrolled onto the waitlist. Priority is given to Teacher/Deaf Education majors, prospective Teacher Education majors, and majors/minors in Educational Studies. Undergraduate students must enroll in Educ. 408 and graduate students must enroll in Educ. 6008.",SSC ,SSC ,SSC ,S ,BA ,01,M------,4:00P-6:50P,TBA,Pam Washington,Project,0,0,0
720,L12 Educ 4080,Slavery and Public History,3.0 Units,"Public history, or applied history, encompasses the many and diverse ways in which history is put to work in the world and applied to real-world issues. This course teaches public history practice with particular emphasis on engaging in the public history of slavery through research and interpretation on the regional histories of enslavement within St. Louis and at Washington University. Students will learn by engaging critical scholarship on public history, debates about how public history is practiced, and learning core tenets of public history interpretation, museum best practices, oral history, preservation, and material culture and their particular application to public history interpreting slavery. This includes grappling with the politics of memory and heritage that shape, limit, and empower public history practice on slavery, and how white supremacy has shaped what histories we absorb in the public.",HUM SC ,HUM ,HUM ,H ,,01,M-W----,11:30A-12:50P,TBA,Schmidt,Paper/Project/TakeHome,15,0,0
721,L12 Educ 40SS,Curriculum and Instruction in Secondary Social Science,2.0 Units,"This course provides hands-on practice for secondary teacher candidates in social science curriculum regarding discipline-specific techniques for instruction and assessment. Students will read discipline-specific research on evidence-based practice, learn how to align lessons with curriculum standards, and gain experience via lesson planning and facilitating learning activities for fellow students. Enrollment note: must be taken concurrently with L12 4000/6000 unless approved by the Director of Teacher Education. Undergraduate students must enroll in Educ. 40SS, while graduate students must enroll in Educ. 60SS.",,,,,,01,----F--,3:00P-5:00P,(None) /       ,Rachel Kleinberg,Paper/Project/TakeHome,5,0,0
722,L12 Educ 4289,"Neighborhoods, Schools and Social Inequality",3.0 Units,"A major purpose of the course is to study the research and policy literature related to neighborhoods, schools and the corresponding opportunity structure in urban America. The course will be informed by theoretical models drawn from economics, political science, sociology, anthropology, education and law. A major focus is to gain greater understanding of the experiences and opportunity structure(s) of urban dwellers, in general, and urban youth, in particular. While major emphasis will be placed on data derived from the interface of urban environments and the corresponding institutions within them, the generational experiences of various ethnic groups will complement the course foci. Prerequisite: Completion of any 1000, 2000, or 3000-level Education course, graduate standing, or permission of instructor. Enrollment note: All students are enrolled onto the waitlist. Priority is given to Department of Education majors, minors, and graduate students. Undergraduate students must enroll in Educ. 4289 and graduate students must enroll in Educ. 5289",SC SD SSC ,SSC ,SSC ,S ,BA ,01,M-W----,11:30A-12:50P,TBA,[TBA],Paper,0,0,0
723,L12 Educ 4310,Sociology of Higher Education,3.0 Units,"What we call ""higher education"" in the United States is a complex web of institutions - nearly 3,000 4-year colleges, 1,500 2-year colleges, and still more postsecondary institutions that grant a variety of credentials. It is a system through which tens of millions of students pass each year; over the last few decades, the importance of earning a postsecondary credential has increased markedly. As such, higher education is deserving of rigorous scrutiny and careful interrogation. But in studying ""higher education,"" we are in fact attending to a multitude of things - among other things, varied institutional types with different resources and different imperatives, experiences of accessing and navigating higher education that are widely divergent along axes of inequality, and institutional processes that play out on campus but have resonance beyond the university gates. In this course, which will be conducted as a discussion-based seminar, we will engage with texts examining the enterprise of higher education from varied vantage points, but always through a sociological lens. We'll discuss why and how higher education came to be so important and loom so large in contemporary life, the stark differences between different sectors of the higher education landscape, and how stratification occurs between and within institutions. We'll talk at length about how higher education is a microcosm of many of the inequalities we see in the broader society, looking at issues of race, class, gender, and politics on campus. By taking a sociological lens to studying higher education, we'll learn a language and facility for rooting discussion of issues in higher education in theoretical grounding and empirical evidence. In so doing, students will develop the capacity to more critically assess research and public discourses on higher education, as well as their own work and experiences in the sector. Prerequisite: Completion of any 1000, 2000, or 3000-level Education course, graduate standing, or permission of instructor. Enrollment Note: Undergraduate students must enroll in Educ. 4310, and graduate students must enroll in Educ. 5310.",SC SSC ,,,S ,,01,---R---,2:30P-5:20P,TBA,Nadirah Farah Foley,Paper,8,0,0
724,L12 Educ 4451,Teaching Writing in School Contexts,3.0 Units,"Writing teachers often know how to write well but less about the teaching of writing. To provide effective instruction in writing, teachers need, first of all, experiences with writing instruction and theoretical knowledge to guide classroom practices. The goals of this course are as follows: to provide opportunities for all teachers of English and language arts, to develop theoretical knowledge and skill as teachers of writing, to connect the practices of research and teaching, to encourage teachers to give their students multiple and varied experiences with writing, to assist teachers in learning to respond to students' writing and assess their progress as writers. Offered Fall semester. Enrollment note: Undergraduate students must enroll in Educ. 4451, while graduate students must enroll in Educ. 6451.",SSC ,,,S ,,01,TBA,,TBA,[TBA],Paper/Project/TakeHome,5,0,0
725,L12 Educ 4511,"Race, Ethnicity, and Culture: Critical Qualitative Understandings of Urban Education",3.0 Units,"This course examines educational institutions as spaces where children are asked to comply to the norms, expectations, and values of the culture of power. We will study how forces -- such as de facto segregation, the disproportionate hyper-disciplining of students, punitive school climates, and the devaluing of certain forms of cultural and social capital -- can contribute to cycles of social reproduction among the marginalized. To address such challenges, this course introduces sociocultural theories and critical qualitative inquiry methods as mechanisms by which urban educational institutions can be positively transformed. Specifically, restorative practices, cogenerative dialogues, and participatory/co-researcher models are explored as methods that honor the voices of marginalized stakeholders and lead to catalytic, transformational impact. Leaving this course, students will have an understanding of the inequitable terrain of urban education institutions as well as a repertoire of theories and methods to assist with the conducting of critically grounded, culturally responsive, humane, and transformative research. In addition to lectures, readings, discussions, films, and actual classroom footage, students will conduct a school experience project to practice using the theories and methods introduced in this course. Prerequisite: Completion of any 1000, 2000, or 3000-level Education course, graduate standing, or permission of instructor. Enrollment Note: All students are enrolled onto the waitlist. Priority is given to Department of Education majors, minors, and graduate students. Undergraduate students must enroll in Educ. 4511, and graduate students must enroll in Educ. 5511.",SD SSC ,SSC ,SSC ,S ,BA ,01,--W----,2:30P-5:20P,TBA,Rowhea Elmesky,Paper,0,0,0
726,L12 Educ 453B,Sociology of Education,3.0 Units,"There are few institutions that nearly all Americans pass through, and schools are one of them; around fifty million students are enrolled in preK-12 schooling in the United States. As such, schools are an institution deserving of rigorous scrutiny and careful interrogation. But in studying K- 12 schools, we are in fact attending to a multitude of things - competing visions of and purposes for schools, and disparate experiences of accessing and navigating education that are widely divergent along axes of inequality. In this course, which will be conducted as a discussion-based seminar, we will engage with texts examining the enterprise of education from varied vantage points, but always through a sociological lens. We'll discuss the varied purposes theorists and practitioners envision for schools, and the extent to which schools live up to those ideals. We'll talk at length about how schools are a microcosm of many of the inequalities we see in the broader society, looking at issues of race, class, gender, and place. By taking a sociological lens to studying education, we'll learn a language and facility for rooting discussion of issues in education in theoretical grounding and empirical evidence. In so doing, students will develop the capacity to more critically assess scholarly research and public discourses on education, as well as their own experiences. Prerequisite: Completion of any 1000, 2000, or 3000-level Education course, graduate standing, or permission of instructor. Enrollment note: All students are enrolled onto the waitlist. Priority is given to Department of Education majors, minors, and graduate students. Undergraduate students must enroll in Educ. 453B and graduate students must enroll in Educ. 5530",SC SD SSC ,SSC ,SSC ,S ,BA ETH ,01,--W----,2:30P-5:20P,TBA,Nadirah Farah Foley,Paper,0,0,0
727,L12 Educ 459F,Philosophies of Education,3.0 Units,"An analysis of perennial themes in the philosophy of education, with particular attention to implications arising from the uneven distribution of power in an inequitable society. Significant questions to be examined include: What constitutes a truly democratic form of education? How might our answers change when we approach this question in light of the history of race in the American experience? How should teachers dedicated to a liberatory practice approach both their content and their students? Which theories of knowledge might help us envision new possibilities for teaching and learning? Readings will address both K-12 and higher education spaces while drawing on a diverse range of historical and contemporary thinkers. Seminar format. Prerequisite: Completion of any 1000, 2000, or 3000-level Education course, graduate standing, or permission of instructor. Enrollment note: All students are enrolled onto the waitlist. Priority is given to Department of Education majors, minors, and graduate students. Undergraduate students must enroll in Educ. 459F and graduate students must enroll in Educ. 5590.",HUM ,HUM ,HUM ,H ,ETH ,01,M-W----,1:00P-2:20P,TBA,Lisa Gilbert,Project,0,0,0
728,L12 Educ 461B,Construction and Experience of Black Adolescence,3.0 Units,"This course investigates Black adolescence as a complex social, psychological, cultural and political phenomenon that has implications for research and policy impacting Black youths' life outcomes. Utilizing a Human Development approach, students will first examine adolescence as a biopsychosocial developmental period through reading texts drawn from psychology, sociology and anthropology. Students will then investigate how context shapes developmental trajectories, with a strengths-based focus on the varied nature of risk, coping and meaning making for Black adolescents. Here, students will have an opportunity to discern and discuss how social science research and public policy have and have not engaged the needs and interests of Black youths and families over time and explore approaches that center healthy development as a primary outcome. The course will provide an opportunity to interrogate constructs of adolescence from a global perspective, utilizing film, social media and image building to explore the variability and commonalities of the lived experiences of Black adolescents across the African diaspora.",SSC ,SSC ,SSC ,S ,BA ,01,--W----,3:00P-5:50P,Seigle / L004  ,Nichols Lodato,Paper/Project/TakeHome,15,0,0
729,L12 Educ 462,Politics of Education,3.0 Units,"In this course, politics is interpreted broadly to include both formal policy-making processes and any situation in which people have to solve a problem or come to a decision. The purpose of this course is to explore the following processes: (1) how ideologies and power dynamics influence educational policies and decisions; (2) how educational policies and decisions translate into specific school programs and practices; (3) how specific programs and practices influence pedagogies, especially in the relationships among students, teachers, and knowledge pedagogies; (4) how these pedagogies impact student opportunities and outcomes; and (5) how student outcomes and opportunities reinforce ideologies and power dynamics. This course considers politics across time, space, and individuals, noting how historical, geographical, cultural, social, psychological, political, and economic contexts can shape the politics of education. In addition, as this course considers the relationship between politics and power, we explore how politics can manifest itself in ways that promote exclusion and subjugation or work toward the common good. Finally, after carefully examining the research on inequalities and inefficiencies resulting from the current politics of education, we will transition from problem identification (i.e., ""What went wrong?"") to problem solution (i.e., ""Where do we go from here?""). Prerequisite: Completion of any 1000, 2000, or 3000-level Education course, graduate standing, or permission of instructor. Enrollment note: All students are enrolled onto the waitlist. Priority is given to Department of Education majors, minors, and graduate students. Undergradutes must enroll in Educ. 462, while graduate students must enroll in Educ. 5620.",SC SD SSC ,SSC ,SSC ,S ,,01,-T-----,2:30P-5:20P,TBA,Bronwyn Nichols Lodato,Paper,0,0,0
730,L12 Educ 466,Mathematics for Elementary School Teachers,3.0 Units,"A review of mathematics for grades K-8, at a level beyond its usual presentation in the schools. The purpose of this course is to ensure that teaches have the necessary foundation to teach mathematical concepts and problem solving at the elementary level. Applications of all essential mathematical concepts are presented in abundance, along with methods and strategies for instruction at the elementary level. Restricted to elementary education students, except with approval of the Director of Teacher Education. Prerequisite: two years of high-school mathematics and admission to the Teacher Education program or permission of instructor. Offered Fall semester. Enrollment note: Undergraduate students must enroll in Educ. 466, while graduate students must enroll in Educ. 6660",NSM ,,,,,01,--W----,4:00P-6:50P,Seigle / 148   ,Tyler Harger,Paper/Project/TakeHome,10,0,0
731,L12 Educ 4681,Teaching Reading in the Elementary School,3.0 Units,"This course, emphasizing emergent literacy and children's literature, is the first in a sequence of three courses on teaching reading and writing. The purposes of this course are to survey children's acquisition of oral and written language from an emergent literacy perspective, to focus on methods of teaching beginning reading, to develop uses of children's literature in a reading program. Offered Fall semester. Enrollment note: Undergraduate students must enroll in Educ. 4681, while graduate students must enroll in Educ. 6681.",HUM ,,,H ,,01,-T-----,1:00P-4:00P,Seigle / 148   ,Kerri Fair,Paper/Project/TakeHome,10,0,0
