,Course ID,Course Title,Course Credits,Description,ARTSCI,ARCH,ART,EN,BU,Section,Day,Time,Building,Instructor,Final Exam,Seats,Enroll,WaitList
81,B52 FIN 470A,Research Methods in Finance,3.0 Units,"The course is designed to prepare students for independent research in finance by exploring methods and techniques in a manner that will allow the students to implement them correctly and efficiently. The curriculum will emphasize practical applications of empirical methods used in financial research and how to implement them. Students in the course will learn empirical methods in corporate finance and asset pricing; obtain basic knowledge and familiarity of the databases used in common finance research; get exposure to recent research in finance which applies the methods covered; and learn how to implement the methods covered using relevant programming languages. Note: There will be significant overlap in the course tools used in both MEC 471 and FIN 470A. However, the applications and papers for each class will be entirely different. Prerequisites: MATH 132, DAT 121 and FIN 340.",,,,,,03,---R---,6:15P-9:15P,Simon / 106   ,Lewis,Exam last day of class,2,0,0
82,B52 FIN 615A,Research in Finance 1,1.5 Units,For Doctoral students only,,,,,,01,----F--,8:30A-10:20A,Simon / 108   ,Green,No final,15,0,0
83,B52 FIN 652,Introduction to Asset Pricing,1.5 Units,"This course is a six-week introduction course to the standard asset pricing theory's aspects of financial economics. The intended audience is first- and second-year PhD students in finance and related fields (e.g., economics, accounting). The book ""Asset Pricing (Revised Edition)"" by John Cochrane is the basic reference for this course. However, there are several additional textbooks relevant to this class, all of which are optional. Taking lecture notes, reading selected papers, and doing assignments will cover the core materials intended for this class. All papers in the reading sections can be downloaded (free) via the WashU network.",,,,,,01,--W----,2:30P-5:20P,Bauer / 160   ,Schilling,See department,12,0,0
84,B52 FIN 655,Introduction to Corporate Finance,1.5 Units,"The course objective is to introduce doctoral students to corporate finance theory. The goal of the class is to enhance skills in developing and understanding corporate finance models, providing the foundations for theoretical research as well as theoretically grounded empirical research in the field.",,,,,,01,--W----,2:30P-5:20P,Bauer / 541   ,Gomes,See department,10,0,0
85,B62 FIN 500R,Topics in Quantitative Finance,1.5 Units,"The main objective of this course is to familiarize students with the current cutting-edge techniques implemented by the quantitative finance industry. The contents of this course can vary from year to year. Topics may include risk management, statistical arbitrage, and derivative pricing and hedging. Some practical projects may be used for implementation of these techniques.",,,,,,01,-T-R---,1:00P-2:20P,Simon / 106   ,Naranjo,Oct 19 2024  4:00PM -  7:00PM,40,0,0
86,B62 FIN 500R,Topics in Quantitative Finance,1.5 Units,"The main objective of this course is to familiarize students with the current cutting-edge techniques implemented by the quantitative finance industry. The contents of this course can vary from year to year. Topics may include risk management, statistical arbitrage, and derivative pricing and hedging. Some practical projects may be used for implementation of these techniques.",,,,,,02,-T-R---,2:30P-3:50P,Simon / 106   ,Naranjo,Oct 19 2024  4:00PM -  7:00PM,40,0,0
87,B62 FIN 500R,Topics in Quantitative Finance,1.5 Units,"The main objective of this course is to familiarize students with the current cutting-edge techniques implemented by the quantitative finance industry. The contents of this course can vary from year to year. Topics may include risk management, statistical arbitrage, and derivative pricing and hedging. Some practical projects may be used for implementation of these techniques.",,,,,,03,-T-----,6:15P-9:15P,Simon / 106   ,Naranjo,Oct 19 2024  4:00PM -  7:00PM,40,0,0
88,B62 FIN 500W,Venture Capital Methods,1.5 Units,This course provides basic terminology and tools used in evaluation of early-stage venture investing. The course will also cover the history of venture capital and discuss the different strategies that a venture capital firm could utilize. The course will use case studies and outside speakers to provide overviews of certain aspects of the venture capital industry including investment strategies and VC firm operations. Note: Graduate Business Master Students only.,,,,,,01,M------,4:30P-7:30P,Knight Hall / 110   ,Degenhart,Presentation,0,0,0
89,B62 FIN 500W,Venture Capital Methods,1.5 Units,This course provides basic terminology and tools used in evaluation of early-stage venture investing. The course will also cover the history of venture capital and discuss the different strategies that a venture capital firm could utilize. The course will use case studies and outside speakers to provide overviews of certain aspects of the venture capital industry including investment strategies and VC firm operations. Note: Graduate Business Master Students only.,,,,,,02,M------,6:15P-9:15P,Knight Hall / 110   ,Degenhart,Presentation,0,0,0
90,B62 FIN 500X,Venture Capital Practice,1.5 Units,"This course is the capstone for students interested in early stage investing. The course objective is to develop practical skills for angel and early-stage investing in private companies. Students will partner with professional investors in the St. Louis community to perform various activities, including finding deals, performing evaluations of investment opportunities, and where appropriate negotiating, arranging financing, and closing investments. The course also relies on bringing in investment professionals from the local community to provide real-world perspective on early stage investing. Prerequisite: FIN 500W and instructor approval.",,,,,,01,M-W----,4:30P-7:30P,Knight Hall / 110   ,Degenhart,Presentation,0,0,0
91,B62 FIN 500X,Venture Capital Practice,1.5 Units,"This course is the capstone for students interested in early stage investing. The course objective is to develop practical skills for angel and early-stage investing in private companies. Students will partner with professional investors in the St. Louis community to perform various activities, including finding deals, performing evaluations of investment opportunities, and where appropriate negotiating, arranging financing, and closing investments. The course also relies on bringing in investment professionals from the local community to provide real-world perspective on early stage investing. Prerequisite: FIN 500W and instructor approval.",,,,,,02,M------,6:15P-9:15P,Knight Hall / 110   ,Degenhart,Presentation,0,0,0
92,B62 FIN 500Y,Private Equity - Methods,1.5 Units,"This course will provide the student with an understanding of the basic terminology, due diligence and analytical methodologies critical to evaluating Private Equity investments. The course will also cover the history of Private Equity and the different roles of Private Equity - growth capital, LBO/MBO, Roll-Up, etc. in the evolution of the firm. Private Equity funds in the context of the overall market (strategic vs. financial acquirers) will be discussed as will be the role of leveraged lending and bank financing of financial sponsors. Private Equity as an investment and its role in portfolio construction will be analyzed. Finally, the legal structure of Private Equity fundsin the context of firm control and governance will be reviewed.",,,,,,01,-T-R---,8:30A-9:50A,Simon / 122   ,Soubra,Project,0,0,0
93,B62 FIN 500Y,Private Equity - Methods,1.5 Units,"This course will provide the student with an understanding of the basic terminology, due diligence and analytical methodologies critical to evaluating Private Equity investments. The course will also cover the history of Private Equity and the different roles of Private Equity - growth capital, LBO/MBO, Roll-Up, etc. in the evolution of the firm. Private Equity funds in the context of the overall market (strategic vs. financial acquirers) will be discussed as will be the role of leveraged lending and bank financing of financial sponsors. Private Equity as an investment and its role in portfolio construction will be analyzed. Finally, the legal structure of Private Equity fundsin the context of firm control and governance will be reviewed.",,,,,,02,-T-R---,10:00A-11:20A,Simon / 122   ,Soubra,Project,0,0,0
94,B62 FIN 500Y,Private Equity - Methods,1.5 Units,"This course will provide the student with an understanding of the basic terminology, due diligence and analytical methodologies critical to evaluating Private Equity investments. The course will also cover the history of Private Equity and the different roles of Private Equity - growth capital, LBO/MBO, Roll-Up, etc. in the evolution of the firm. Private Equity funds in the context of the overall market (strategic vs. financial acquirers) will be discussed as will be the role of leveraged lending and bank financing of financial sponsors. Private Equity as an investment and its role in portfolio construction will be analyzed. Finally, the legal structure of Private Equity fundsin the context of firm control and governance will be reviewed.",,,,,,03,-T-R---,10:00A-11:20A,Simon / 122   ,Soubra,Project,0,0,0
95,B62 FIN 500Z,Private Equity - Practice,1.5 Units,"This course is the capstone for students interested in pursuing careers in private equity. Students will develop practical skills for investing in private companies. Students will partner with professionals in the St. Louis community to perform various activities, including transaction sourcing, evaluating investment opportunities and, where appropriate, negotiating, arranging financing, and closing investments. The course also heavily relies on bringing in professionals from the local community to provide real-world perspectives on private equity investing. Prerequisites: FIN 500Y and instructor approval.",,,,,,01,-T-R---,8:30A-9:50A,Simon / 122   ,Soubra,Project,30,0,0
96,B62 FIN 501P,CFAR Practicum,3.0 Units,"In this course, mentored engagements will help students to develop sophistication in the transfer of cutting edge techniques from the academic environment into practice. Students are placed in teams, and each team does a project with a company. The associated instructor helps the team to manage the relationship and make the bridge between the academic tools the students have learned and the practical projects provided by the companies. Prerequisite: Can only be taken in the final semester by those who have not taken MGT 551E or MGT 501V. 3 credits.",,,,,,01,TBA,,TBA,Soubra,Presentation,0,0,0
97,B62 FIN 501P,CFAR Practicum,3.0 Units,"In this course, mentored engagements will help students to develop sophistication in the transfer of cutting edge techniques from the academic environment into practice. Students are placed in teams, and each team does a project with a company. The associated instructor helps the team to manage the relationship and make the bridge between the academic tools the students have learned and the practical projects provided by the companies. Prerequisite: Can only be taken in the final semester by those who have not taken MGT 551E or MGT 501V. 3 credits.",,,,,,02,TBA,,TBA,Degenhart,Presentation,0,0,0
98,B62 FIN 5203,Financial Management,3.0 Units,"Students will learn in this class how the decisions of a company affect shareholder value and what decisions can increase it. To understand the perspectives of shareholders, we will study basic principles of investing: time value of money, valuation of debt and equity securities, discounted cash flow as a foundation for stock prices, the impacts of diversification and leverage on portfolio risk, the relationship between risk and expected return in securities markets, and capital market efficiency. We will use these principles to analyze capital investment decisions by estimating cash flows and discounting them at the appropriate cost of capital. We will also study how shareholder value is affected by a firm's financing decisions, such as the choice of using debt or equity capital.",,,,,,01,M-W----,1:00P-2:20P,Simon / 110   ,Clayton,Dec 14 2024  8:30AM - 11:30AM,0,0,0
99,B62 FIN 5203,Financial Management,3.0 Units,"Students will learn in this class how the decisions of a company affect shareholder value and what decisions can increase it. To understand the perspectives of shareholders, we will study basic principles of investing: time value of money, valuation of debt and equity securities, discounted cash flow as a foundation for stock prices, the impacts of diversification and leverage on portfolio risk, the relationship between risk and expected return in securities markets, and capital market efficiency. We will use these principles to analyze capital investment decisions by estimating cash flows and discounting them at the appropriate cost of capital. We will also study how shareholder value is affected by a firm's financing decisions, such as the choice of using debt or equity capital.",,,,,,02,M-W----,2:30P-3:50P,Simon / 110   ,Clayton,Dec 14 2024  8:30AM - 11:30AM,0,0,0
100,B62 FIN 5203,Financial Management,3.0 Units,"Students will learn in this class how the decisions of a company affect shareholder value and what decisions can increase it. To understand the perspectives of shareholders, we will study basic principles of investing: time value of money, valuation of debt and equity securities, discounted cash flow as a foundation for stock prices, the impacts of diversification and leverage on portfolio risk, the relationship between risk and expected return in securities markets, and capital market efficiency. We will use these principles to analyze capital investment decisions by estimating cash flows and discounting them at the appropriate cost of capital. We will also study how shareholder value is affected by a firm's financing decisions, such as the choice of using debt or equity capital.",,,,,,03,-T-R---,10:00A-11:20A,Simon / 109   ,Sayili,Dec 14 2024  8:30AM - 11:30AM,0,0,0
101,B62 FIN 5203,Financial Management,3.0 Units,"Students will learn in this class how the decisions of a company affect shareholder value and what decisions can increase it. To understand the perspectives of shareholders, we will study basic principles of investing: time value of money, valuation of debt and equity securities, discounted cash flow as a foundation for stock prices, the impacts of diversification and leverage on portfolio risk, the relationship between risk and expected return in securities markets, and capital market efficiency. We will use these principles to analyze capital investment decisions by estimating cash flows and discounting them at the appropriate cost of capital. We will also study how shareholder value is affected by a firm's financing decisions, such as the choice of using debt or equity capital.",,,,,,04,-T-R---,1:00P-2:20P,Simon / 105   ,"Aydin, Green",Dec 14 2024  8:30AM - 11:30AM,0,0,0
102,B62 FIN 5203,Financial Management,3.0 Units,"Students will learn in this class how the decisions of a company affect shareholder value and what decisions can increase it. To understand the perspectives of shareholders, we will study basic principles of investing: time value of money, valuation of debt and equity securities, discounted cash flow as a foundation for stock prices, the impacts of diversification and leverage on portfolio risk, the relationship between risk and expected return in securities markets, and capital market efficiency. We will use these principles to analyze capital investment decisions by estimating cash flows and discounting them at the appropriate cost of capital. We will also study how shareholder value is affected by a firm's financing decisions, such as the choice of using debt or equity capital.",,,,,,05,-T-R---,2:30P-3:50P,Simon / 110   ,Sayili,Dec 14 2024  8:30AM - 11:30AM,0,0,0
103,B62 FIN 524,Options and Futures,1.5 Units,"Focuses on futures with an introduction to options. Discusses forward and futures pricing, and the use of various futures contracts to hedge commodity price risk, interest risk, currency risk, stock portfolio risk, and other risk exposures. Provides both binomial tree and Black-Scholes models for option valuation. Prerequisites: FIN 5203 or FIN 510.",,,,,,01,M-W----,11:30A-12:50P,Simon / 106   ,Cuny,See department,0,0,0
104,B62 FIN 524,Options and Futures,1.5 Units,"Focuses on futures with an introduction to options. Discusses forward and futures pricing, and the use of various futures contracts to hedge commodity price risk, interest risk, currency risk, stock portfolio risk, and other risk exposures. Provides both binomial tree and Black-Scholes models for option valuation. Prerequisites: FIN 5203 or FIN 510.",,,,,,02,M-W----,1:00P-2:20P,Simon / 106   ,Cuny,See department,0,0,0
105,B62 FIN 524,Options and Futures,1.5 Units,"Focuses on futures with an introduction to options. Discusses forward and futures pricing, and the use of various futures contracts to hedge commodity price risk, interest risk, currency risk, stock portfolio risk, and other risk exposures. Provides both binomial tree and Black-Scholes models for option valuation. Prerequisites: FIN 5203 or FIN 510.",,,,,,03,M-W----,2:30P-3:50P,Simon / 106   ,Cuny,See department,0,0,0
106,B62 FIN 524,Options and Futures,1.5 Units,"Focuses on futures with an introduction to options. Discusses forward and futures pricing, and the use of various futures contracts to hedge commodity price risk, interest risk, currency risk, stock portfolio risk, and other risk exposures. Provides both binomial tree and Black-Scholes models for option valuation. Prerequisites: FIN 5203 or FIN 510.",,,,,,04,M-W----,4:00P-5:20P,Simon / 106   ,Cuny,See department,0,0,0
107,B62 FIN 524,Options and Futures,1.5 Units,"Focuses on futures with an introduction to options. Discusses forward and futures pricing, and the use of various futures contracts to hedge commodity price risk, interest risk, currency risk, stock portfolio risk, and other risk exposures. Provides both binomial tree and Black-Scholes models for option valuation. Prerequisites: FIN 5203 or FIN 510.",,,,,,05,---R---,6:15P-9:15P,Simon / 112   ,Erker,Oct 17 2024  6:15PM -  9:15PM,0,0,0
108,B62 FIN 524B,Derivative Securities,1.5 Units,"Provides an in-depth analysis of valuation and trading strategies for options and other derivative securities which have applications across areas of finance such as hedging, swaps, convertible claims, mortgage payments, index arbitrage, insurance, capital budgeting and corporate decision making, and are responsible for many new innovations and developments of the financial markets. Students may not receive credit for both this course and FIN 5460. Prerequisites: FIN 5203 or FIN 510, and FIN 524.",,,,,,01,-T-R---,8:30A-9:50A,Simon / 112   ,Schilling,Dec 10 2024  8:30AM - 11:30AM,0,0,0
109,B62 FIN 524B,Derivative Securities,1.5 Units,"Provides an in-depth analysis of valuation and trading strategies for options and other derivative securities which have applications across areas of finance such as hedging, swaps, convertible claims, mortgage payments, index arbitrage, insurance, capital budgeting and corporate decision making, and are responsible for many new innovations and developments of the financial markets. Students may not receive credit for both this course and FIN 5460. Prerequisites: FIN 5203 or FIN 510, and FIN 524.",,,,,,02,-T-R---,10:00A-11:20A,Simon / 112   ,Schilling,Dec 10 2024  8:30AM - 11:30AM,0,0,0
110,B62 FIN 524B,Derivative Securities,1.5 Units,"Provides an in-depth analysis of valuation and trading strategies for options and other derivative securities which have applications across areas of finance such as hedging, swaps, convertible claims, mortgage payments, index arbitrage, insurance, capital budgeting and corporate decision making, and are responsible for many new innovations and developments of the financial markets. Students may not receive credit for both this course and FIN 5460. Prerequisites: FIN 5203 or FIN 510, and FIN 524.",,,,,,03,-T-R---,1:00P-2:20P,Simon / 112   ,Schilling,Dec 10 2024  8:30AM - 11:30AM,0,0,0
111,B62 FIN 524B,Derivative Securities,1.5 Units,"Provides an in-depth analysis of valuation and trading strategies for options and other derivative securities which have applications across areas of finance such as hedging, swaps, convertible claims, mortgage payments, index arbitrage, insurance, capital budgeting and corporate decision making, and are responsible for many new innovations and developments of the financial markets. Students may not receive credit for both this course and FIN 5460. Prerequisites: FIN 5203 or FIN 510, and FIN 524.",,,,,,04,-T-R---,2:30P-3:50P,Simon / 112   ,Schilling,Dec 10 2024  8:30AM - 11:30AM,0,0,0
112,B62 FIN 524B,Derivative Securities,1.5 Units,"Provides an in-depth analysis of valuation and trading strategies for options and other derivative securities which have applications across areas of finance such as hedging, swaps, convertible claims, mortgage payments, index arbitrage, insurance, capital budgeting and corporate decision making, and are responsible for many new innovations and developments of the financial markets. Students may not receive credit for both this course and FIN 5460. Prerequisites: FIN 5203 or FIN 510, and FIN 524.",,,,,,05,-T-R---,4:00P-5:20P,Simon / 112   ,Schilling,Dec 10 2024  8:30AM - 11:30AM,0,0,0
113,B62 FIN 527,Financial Markets,1.5 Units,"This course will facilitate further learning in the finance track by providing insights into various financial markets, financial institutions, associated market participants, select representative transactions and industry conventions. Students will examine the role of regulators, rating agencies, commercial and investment banks, and investors in the debt, equity and derivatives markets. In addition, in the context of the Financial Crisis, the role of regulation, monetary policy, leverage and human behavior will be discussed as possible root causes of the crisis with an emphasis on the various market failures in specific markets and their impact on market participants. Lastly, the role of revised regulations and the future of financial innovation will be debated. Prerequesites: FIN 5203 or FIN 510.",,,,,,01,M-W----,10:00A-11:20A,Bauer / 160   ,Leitner,See department,0,0,0
114,B62 FIN 527,Financial Markets,1.5 Units,"This course will facilitate further learning in the finance track by providing insights into various financial markets, financial institutions, associated market participants, select representative transactions and industry conventions. Students will examine the role of regulators, rating agencies, commercial and investment banks, and investors in the debt, equity and derivatives markets. In addition, in the context of the Financial Crisis, the role of regulation, monetary policy, leverage and human behavior will be discussed as possible root causes of the crisis with an emphasis on the various market failures in specific markets and their impact on market participants. Lastly, the role of revised regulations and the future of financial innovation will be debated. Prerequesites: FIN 5203 or FIN 510.",,,,,,02,M-W----,11:30A-12:50P,Bauer / 160   ,Leitner,See department,0,0,0
115,B62 FIN 527,Financial Markets,1.5 Units,"This course will facilitate further learning in the finance track by providing insights into various financial markets, financial institutions, associated market participants, select representative transactions and industry conventions. Students will examine the role of regulators, rating agencies, commercial and investment banks, and investors in the debt, equity and derivatives markets. In addition, in the context of the Financial Crisis, the role of regulation, monetary policy, leverage and human behavior will be discussed as possible root causes of the crisis with an emphasis on the various market failures in specific markets and their impact on market participants. Lastly, the role of revised regulations and the future of financial innovation will be debated. Prerequesites: FIN 5203 or FIN 510.",,,,,,03,M-W----,2:30P-3:50P,Bauer / 160   ,Leitner,See department,0,0,0
116,B62 FIN 527,Financial Markets,1.5 Units,"This course will facilitate further learning in the finance track by providing insights into various financial markets, financial institutions, associated market participants, select representative transactions and industry conventions. Students will examine the role of regulators, rating agencies, commercial and investment banks, and investors in the debt, equity and derivatives markets. In addition, in the context of the Financial Crisis, the role of regulation, monetary policy, leverage and human behavior will be discussed as possible root causes of the crisis with an emphasis on the various market failures in specific markets and their impact on market participants. Lastly, the role of revised regulations and the future of financial innovation will be debated. Prerequesites: FIN 5203 or FIN 510.",,,,,,04,M------,6:15P-9:15P,Simon / 112   ,Leitner,See department,0,0,0
117,B62 FIN 530,International Finance,1.5 Units,"Measuring and hedging exposures to exchange rate fluctuations is a central topic of this course. The relationships among spot and forward exchange rates, interest rates, and inflation rates are described. Additional topics include capital budgeting for international projects, international capital markets, and international portfolio diversification. Prerequisites: FIN 5203 or FIN 510.",,,,,,01,-T-----,6:15P-9:15P,Bauer / 160   ,Taylor,Dec 11 2024  6:15PM -  9:15PM,60,0,0
118,B62 FIN 532,Investment Theory,1.5 Units,"This is a master's level introductory course on the theory and practice of investments. The primary goals are to (1) develop an understanding of financial markets, (2) build a set of tools for portfolio optimization, and (3) understand how risky assets are valued in equilibrium. Specific topics include utility theory and risk aversion, portfolio choice, mean-variance analysis, no arbitrage pricing, the CAPM and other factor models, interest rates and fixed-income securities, and market efficiency. Prerequisites: FIN 5203 or FIN 510.",,,,,,01,M-W----,8:30A-9:50A,Simon / 122   ,Cassidy,Oct 19 2024  9:00AM - 12:00PM,0,0,0
119,B62 FIN 532,Investment Theory,1.5 Units,"This is a master's level introductory course on the theory and practice of investments. The primary goals are to (1) develop an understanding of financial markets, (2) build a set of tools for portfolio optimization, and (3) understand how risky assets are valued in equilibrium. Specific topics include utility theory and risk aversion, portfolio choice, mean-variance analysis, no arbitrage pricing, the CAPM and other factor models, interest rates and fixed-income securities, and market efficiency. Prerequisites: FIN 5203 or FIN 510.",,,,,,02,M-W----,10:00A-11:20A,Simon / 122   ,Cassidy,Oct 19 2024  9:00AM - 12:00PM,0,0,0
120,B62 FIN 532,Investment Theory,1.5 Units,"This is a master's level introductory course on the theory and practice of investments. The primary goals are to (1) develop an understanding of financial markets, (2) build a set of tools for portfolio optimization, and (3) understand how risky assets are valued in equilibrium. Specific topics include utility theory and risk aversion, portfolio choice, mean-variance analysis, no arbitrage pricing, the CAPM and other factor models, interest rates and fixed-income securities, and market efficiency. Prerequisites: FIN 5203 or FIN 510.",,,,,,03,M-W----,1:00P-2:20P,Bauer / 160   ,Cassidy,Oct 19 2024  9:00AM - 12:00PM,0,0,0
121,B62 FIN 532,Investment Theory,1.5 Units,"This is a master's level introductory course on the theory and practice of investments. The primary goals are to (1) develop an understanding of financial markets, (2) build a set of tools for portfolio optimization, and (3) understand how risky assets are valued in equilibrium. Specific topics include utility theory and risk aversion, portfolio choice, mean-variance analysis, no arbitrage pricing, the CAPM and other factor models, interest rates and fixed-income securities, and market efficiency. Prerequisites: FIN 5203 or FIN 510.",,,,,,04,M-W----,2:30P-3:50P,Bauer / 160   ,Cassidy,Oct 19 2024  9:00AM - 12:00PM,0,0,0
122,B62 FIN 532,Investment Theory,1.5 Units,"This is a master's level introductory course on the theory and practice of investments. The primary goals are to (1) develop an understanding of financial markets, (2) build a set of tools for portfolio optimization, and (3) understand how risky assets are valued in equilibrium. Specific topics include utility theory and risk aversion, portfolio choice, mean-variance analysis, no arbitrage pricing, the CAPM and other factor models, interest rates and fixed-income securities, and market efficiency. Prerequisites: FIN 5203 or FIN 510.",,,,,,05,M-W----,2:30P-3:50P,Simon / 112   ,Naranjo,Oct 19 2024  9:00AM - 12:00PM,0,0,0
123,B62 FIN 532,Investment Theory,1.5 Units,"This is a master's level introductory course on the theory and practice of investments. The primary goals are to (1) develop an understanding of financial markets, (2) build a set of tools for portfolio optimization, and (3) understand how risky assets are valued in equilibrium. Specific topics include utility theory and risk aversion, portfolio choice, mean-variance analysis, no arbitrage pricing, the CAPM and other factor models, interest rates and fixed-income securities, and market efficiency. Prerequisites: FIN 5203 or FIN 510.",,,,,,06,M-W----,4:00P-5:20P,Simon / 112   ,Naranjo,Oct 19 2024  9:00AM - 12:00PM,0,0,0
124,B62 FIN 532,Investment Theory,1.5 Units,"This is a master's level introductory course on the theory and practice of investments. The primary goals are to (1) develop an understanding of financial markets, (2) build a set of tools for portfolio optimization, and (3) understand how risky assets are valued in equilibrium. Specific topics include utility theory and risk aversion, portfolio choice, mean-variance analysis, no arbitrage pricing, the CAPM and other factor models, interest rates and fixed-income securities, and market efficiency. Prerequisites: FIN 5203 or FIN 510.",,,,,,07,--W----,6:15P-9:15P,Simon / 113   ,Naranjo,Oct 19 2024  9:00AM - 12:00PM,0,0,0
125,B62 FIN 532B,Data Analysis for Investments,1.5 Units,"The objective of this course is to obtain an in-depth understanding of some of the major empirical issues in investments. Based on recent research articles and cases, students are required to learn the facts, theories and the associated statistical tools to analyze financial data. The topics for this course include models of stock returns, Bayesian and shrinkage estimations for expected returns and covariances, multifactor asset pricing models, GARCH models, principal components, asset allocation, stock screening, predictability, performance evaluation, anomalies, limits to arbitrage and behavioral finance. Prerequisites: FIN 5203 or FIN 510, and FIN 532. 1.5 credits.",,,,,,01,M-W----,8:30A-9:50A,Simon / 122   ,Zhou,See department,0,0,0
126,B62 FIN 532B,Data Analysis for Investments,1.5 Units,"The objective of this course is to obtain an in-depth understanding of some of the major empirical issues in investments. Based on recent research articles and cases, students are required to learn the facts, theories and the associated statistical tools to analyze financial data. The topics for this course include models of stock returns, Bayesian and shrinkage estimations for expected returns and covariances, multifactor asset pricing models, GARCH models, principal components, asset allocation, stock screening, predictability, performance evaluation, anomalies, limits to arbitrage and behavioral finance. Prerequisites: FIN 5203 or FIN 510, and FIN 532. 1.5 credits.",,,,,,02,M-W----,10:00A-11:20A,Simon / 122   ,Zhou,See department,0,0,0
127,B62 FIN 532B,Data Analysis for Investments,1.5 Units,"The objective of this course is to obtain an in-depth understanding of some of the major empirical issues in investments. Based on recent research articles and cases, students are required to learn the facts, theories and the associated statistical tools to analyze financial data. The topics for this course include models of stock returns, Bayesian and shrinkage estimations for expected returns and covariances, multifactor asset pricing models, GARCH models, principal components, asset allocation, stock screening, predictability, performance evaluation, anomalies, limits to arbitrage and behavioral finance. Prerequisites: FIN 5203 or FIN 510, and FIN 532. 1.5 credits.",,,,,,03,M-W----,1:00P-2:20P,Simon / 112   ,Zhou,See department,0,0,0
128,B62 FIN 532B,Data Analysis for Investments,1.5 Units,"The objective of this course is to obtain an in-depth understanding of some of the major empirical issues in investments. Based on recent research articles and cases, students are required to learn the facts, theories and the associated statistical tools to analyze financial data. The topics for this course include models of stock returns, Bayesian and shrinkage estimations for expected returns and covariances, multifactor asset pricing models, GARCH models, principal components, asset allocation, stock screening, predictability, performance evaluation, anomalies, limits to arbitrage and behavioral finance. Prerequisites: FIN 5203 or FIN 510, and FIN 532. 1.5 credits.",,,,,,04,M-W----,2:30P-3:50P,Simon / 112   ,Zhou,See department,0,0,0
129,B62 FIN 532B,Data Analysis for Investments,1.5 Units,"The objective of this course is to obtain an in-depth understanding of some of the major empirical issues in investments. Based on recent research articles and cases, students are required to learn the facts, theories and the associated statistical tools to analyze financial data. The topics for this course include models of stock returns, Bayesian and shrinkage estimations for expected returns and covariances, multifactor asset pricing models, GARCH models, principal components, asset allocation, stock screening, predictability, performance evaluation, anomalies, limits to arbitrage and behavioral finance. Prerequisites: FIN 5203 or FIN 510, and FIN 532. 1.5 credits.",,,,,,05,M-W----,4:00P-5:20P,Simon / 112   ,Zhou,See department,0,0,0
130,B62 FIN 533,Valuing Strategic Corporate Investments,1.5 Units,"The objective is to obtain both an in-depth understanding of the real option theory and the associated implementation skills in real-world applications. The theoretical tools are binomial models and Monte Carlo simulations. The application topics cover all types of typical real options, cases of leasing, R&D, take-over, market expansion, growth values, dot-coms, staged investments, multiple project uncertainties, ranging from standard European and American options to compound and rainbow options. Prerequisites: FIN 5203 or FIN 510.",,,,,,01,-T-----,6:15P-9:15P,Simon / 122   ,Sayili,Dec 10 2024  6:15PM -  9:15PM,60,0,0
131,B62 FIN 534,Advanced Corporate Finance I - Valuation,1.5 Units,"This course considers issues faced by corporate financial managers with respect to the valuation of projects, divisions, and entire companies. The prime focus is on assessing the profitability of different business alternatives in a forward-looking sense. The impact of financing decisions on the valuation of business alternatives is explicitly considered. Also covered is an introduction to measuring the role of flexibility inherent in business alternatives. The course is ""hands-on"" and heavily focuses on direct applications of the theory and the individiual development of spreadsheet modeling skills. MBA/PMBA prerequisite: FIN 5203.",,,,,,01,M-W----,4:00P-5:20P,Simon / 122   ,Dutta,Oct 19 2024  1:00PM -  4:00PM,0,0,0
132,B62 FIN 534,Advanced Corporate Finance I - Valuation,1.5 Units,"This course considers issues faced by corporate financial managers with respect to the valuation of projects, divisions, and entire companies. The prime focus is on assessing the profitability of different business alternatives in a forward-looking sense. The impact of financing decisions on the valuation of business alternatives is explicitly considered. Also covered is an introduction to measuring the role of flexibility inherent in business alternatives. The course is ""hands-on"" and heavily focuses on direct applications of the theory and the individiual development of spreadsheet modeling skills. MBA/PMBA prerequisite: FIN 5203.",,,,,,02,-T-----,6:15P-9:15P,Simon / 122   ,Dutta,Oct 19 2024  1:00PM -  4:00PM,0,0,0
133,B62 FIN 534B,Advanced Corporate Finance II - Financing,1.5 Units,"The purpose of this course is to provide an understanding of the financing decisions made by corporations. While ACF I focused on firms' investment decisions, this course focuses on how firms fund those investments, how they raise capital, and how they return capital to investors. By the end of the course, you should be able to articulate how a variety of market frictions, including taxes, financial distress costs, asymmetric information, and agency conflicts, affect firms' financing decisions, and how these financing decisions interact with investment decisions. The course content is designed to balance theories, computations, and applications through a combination of lectures, case discussions, and practice problems. Prerequisites: FIN 5203 or FIN 510, and FIN 534.",,,,,,01,M-W----,4:00P-5:20P,Bauer / 160   ,Leitner,Dec 14 2024  4:00PM -  7:00PM,0,0,0
